Client sent,Wireshark get,Server get,Server reply,Wireshark server reply sent,Client read
1712098902208825488,1712100856899011072,1712098902360591031,1712098902360595321,1712100858899011072,1000
1712098902209943990,1712100865899011072,1712098902361933456,1712098902361937650,1712100867899011072,1712098902210226365
1712098902210230971,1712100873899011072,1712098902363325973,1712098902363330185,1712100875899011072,1000
1712098902211350850,1712100882899011072,1712098902364629367,1712098902364633606,1712100884899011072,1712098902211573088
1712098902211577656,1712100890899011072,1712098902365987749,1712098902365991985,1712100892899011072,1000
1712098902212696566,1712100899899011072,1712098902367328409,1712098902367332673,1712100901899011072,1712098902212870749
1712098902212875306,1712100907899011072,1712098902368630584,1712098902368634830,1712100909899011072,1000
1712098902213994856,1712100916899011072,1712098902369970474,1712098902369974724,1712100918899011072,1712098902214211787
1712098902214216237,1712100924899011072,1712098902371310755,1712098902371314967,1712100926899011072,1000
1712098902215335203,1712100933899011072,1712098902372656568,1712098902372660785,1712100935899011072,1712098902215553592
1712098902215558474,1712100941899011072,1712098902373994963,1712098902373999270,1712100943899011072,1000
1712098902216677953,1712100950899011072,1712098902375332324,1712098902375336572,1712100952899011072,1712098902216898288
1712098902216902737,1712100958899011072,1712098902376636467,1712098902376640675,1712100960899011072,1000
1712098902218021236,1712100967899011072,1712098902377977217,1712098902377981444,1712100969899011072,1712098902218234064
1712098902218238606,1712100975899011072,1712098902379318342,1712098902379322578,1712100977899011072,1000
1712098902219357417,1712100984899011072,1712098902380618466,1712098902380622712,1712100986899011072,1712098902219571936
1712098902219576531,1712100992899011072,1712098902381958739,1712098902381962941,1712100994899011072,1000
1712098902220695543,1712101001899011072,1712098902383299072,1712098902383303329,1712101003899011072,1712098902220872338
1712098902220877394,1712101010899011072,1712098902384602615,1712098902384606900,1712101012899011072,1000
1712098902221996385,1712101018899011072,1712098902385943648,1712098902385947895,1712101020899011072,1712098902222211725
1712098902222216352,1712101026899011072,1712098902387283885,1712098902387288146,1712101028899011072,1000
1712098902223335206,1712101035899011072,1712098902388633109,1712098902388637291,1712101037899011072,1712098902223563106
1712098902223567861,1712101044899011072,1712098902389968714,1712098902389972949,1712101046899011072,1000
1712098902224686777,1712101053899011072,1712098902391303643,1712098902391308013,1712101054899011072,1712098902224856610
1712098902224861174,1712101061899011072,1712098902392604118,1712098902392608358,1712101063899011072,1000
1712098902225979733,1712101069899011072,1712098902393939541,1712098902393943828,1712101071899011072,1712098902226208412
1712098902226212942,1712101077899011072,1712098902395274914,1712098902395279220,1712101079899011072,1000
1712098902227331422,1712101086899011072,1712098902396595537,1712098902396599775,1712101088899011072,1712098902227546412
1712098902227550924,1712101094899011072,1712098902397937736,1712098902397941892,1712101096899011072,1000
1712098902228669734,1712101103899011072,1712098902399276070,1712098902399280235,1712101105899011072,1712098902228844707
1712098902228849205,1712101111899011072,1712098902400595105,1712098902400599362,1712101114899011072,1000
1712098902229967905,1712101120899011072,1712098902401935854,1712098902401940111,1712101122899011072,1712098902230183433
1712098902230188047,1712101128899011072,1712098902403276262,1712098902403280458,1712101130899011072,1000
1712098902231307072,1712101138899011072,1712098902404634291,1712098902404638551,1712101139899011072,1712098902231524513
1712098902231529139,1712101145899011072,1712098902405912021,1712098902405916238,1712101147899011072,1000
1712098902232648551,1712101154899011072,1712098902407187812,1712098902407192171,1712101156899011072,1712098902232838930
1712098902232843515,1712101162899011072,1712098902408481776,1712098902408486052,1712101164899011072,1000
1712098902233962147,1712101172899011072,1712098902409818910,1712098902409823106,1712101173899011072,1712098902234177589
1712098902234182031,1712101180899011072,1712098902411154715,1712098902411158989,1712101182899011072,1000
1712098902235301264,1712101189899011072,1712098902412504002,1712098902412508283,1712101190899011072,1712098902235519202
1712098902235523660,1712101196899011072,1712098902413846027,1712098902413850267,1712101199899011072,1000
1712098902236642859,1712101205899011072,1712098902415186708,1712098902415190946,1712101207899011072,1712098902236820864
1712098902236825568,1712101213899011072,1712098902416529467,1712098902416533671,1712101216899011072,1000
1712098902237944666,1712101222899011072,1712098902417873310,1712098902417877525,1712101224899011072,1712098902238161408
1712098902238165918,1712101230899011072,1712098902419214322,1712098902419218580,1712101233899011072,1000
1712098902239284574,1712101239899011072,1712098902420559815,1712098902420563998,1712101241899011072,1712098902239502474
1712098902239507089,1712101247899011072,1712098902421893839,1712098902421898113,1712101249899011072,1000
1712098902240627022,1712101256899011072,1712098902423229267,1712098902423233508,1712101258899011072,1712098902240848970
1712098902240853531,1712101264899011072,1712098902424553960,1712098902424558566,1712101267899011072,1000
1712098902241972439,1712101273899011072,1712098902425895851,1712098902425900091,1712101275899011072,1712098902242184297
1712098902242189015,1712101281899011072,1712098902427234938,1712098902427239166,1712101283899011072,1000
1712098902243308639,1712101290899011072,1712098902428583803,1712098902428588134,1712101292899011072,1712098902243534190
1712098902243538964,1712101298899011072,1712098902429920094,1712098902429924341,1712101300899011072,1000
1712098902244657788,1712101307899011072,1712098902431267897,1712098902431272306,1712101309899011072,1712098902244835376
1712098902244840206,1712101315899011072,1712098902432580034,1712098902432584278,1712101317899011072,1000
1712098902245959175,1712101324899011072,1712098902433919108,1712098902433923336,1712101326899011072,1712098902246174013
1712098902246178466,1712101332899011072,1712098902435258704,1712098902435262941,1712101334899011072,1000
1712098902247297152,1712101341899011072,1712098902436607115,1712098902436611369,1712101343899011072,1712098902247516272
1712098902247521287,1712101349899011072,1712098902437944901,1712098902438000003,1712101352899011072,1000
1712098902248640829,1712101358899011072,1712098902439331046,1712098902439335340,1712101360899011072,1712098902248841274
1712098902248845838,1712101366899011072,1712098902440631806,1712098902440636063,1712101368899011072,1000
1712098902249964697,1712101375899011072,1712098902441991607,1712098902441995864,1712101377899011072,1712098902250180845
1712098902250185348,1712101383899011072,1712098902443331549,1712098902443335820,1712101385899011072,1000
1712098902251304744,1712101392899011072,1712098902444678752,1712098902444682984,1712101394899011072,1712098902251523759
1712098902251528264,1712101400899011072,1712098902446013865,1712098902446018140,1712101402899011072,1000
1712098902252647484,1712101409899011072,1712098902447350164,1712098902447354384,1712101411899011072,1712098902252785359
1712098902252789983,1712101417899011072,1712098902448652212,1712098902448656442,1712101419899011072,1000
1712098902253908650,1712101426899011072,1712098902449993714,1712098902449997955,1712101428899011072,1712098902254039430
1712098902254043999,1712101434899011072,1712098902451333688,1712098902451337911,1712101436899011072,1000
1712098902255162859,1712101443899011072,1712098902452618795,1712098902452621215,1712101445899011072,1712098902255382486
1712098902255387150,1712101451899011072,1712098902453937367,1712098902453941609,1712101453899011072,1000
1712098902256506190,1712101460899011072,1712098902455276860,1712098902455281164,1712101462899011072,1712098902256749054
1712098902256753549,1712101468899011072,1712098902456597502,1712098902456601742,1712101471899011072,1000
1712098902257872503,1712101477899011072,1712098902457936946,1712098902457941127,1712101479899011072,1712098902258100463
1712098902258105067,1712101485899011072,1712098902459277350,1712098902459281543,1712101487899011072,1000
1712098902259224544,1712101494899011072,1712098902460636727,1712098902460641000,1712101496899011072,1712098902259437088
1712098902259441635,1712101502899011072,1712098902461973625,1712098902461977912,1712101504899011072,1000
